Timestamp,IP Address,Minimum Memory Used,weekday
2023-01-30 20:00:00,10.16.11.22,13.85,Monday
2023-01-30 20:00:00,10.16.11.75,15.49,Monday
2023-01-30 20:00:00,10.16.11.77,15.15,Monday
2023-01-30 20:00:00,10.16.11.78,17.18,Monday
2023-01-30 20:00:00,10.16.11.79,14.77,Monday
2023-01-30 20:00:00,10.16.11.80,15.19,Monday
2023-01-30 20:00:00,10.16.11.83,14.87,Monday
2023-01-30 20:00:00,10.16.11.84,15.12,Monday
2023-01-30 21:00:00,10.16.11.252,14.29,Monday
2023-01-30 21:00:00,10.16.11.101,12.93,Monday
2023-01-30 21:00:00,10.16.11.22,14.86,Monday
2023-01-30 21:00:00,10.16.11.75,15.32,Monday
2023-01-30 21:00:00,10.16.11.77,15.08,Monday
2023-01-30 21:00:00,10.16.11.78,16.96,Monday
2023-01-30 21:00:00,10.16.11.79,14.71,Monday
2023-01-30 21:00:00,10.16.11.80,15.44,Monday
2023-01-30 21:00:00,10.16.11.83,14.94,Monday
2023-01-30 21:00:00,10.16.11.84,15.39,Monday
2023-01-30 22:00:00,10.16.11.252,14.42,Monday
2023-01-30 22:00:00,10.16.11.101,12.91,Monday
2023-01-30 22:00:00,10.16.11.22,12.79,Monday
2023-01-30 22:00:00,10.16.11.75,15.26,Monday
2023-01-30 22:00:00,10.16.11.77,15.47,Monday
2023-01-30 22:00:00,10.16.11.78,16.84,Monday
2023-01-30 22:00:00,10.16.11.79,14.68,Monday
2023-01-30 22:00:00,10.16.11.80,15.35,Monday
2023-01-30 22:00:00,10.16.11.83,14.98,Monday
2023-01-30 22:00:00,10.16.11.84,15.16,Monday
2023-01-30 23:00:00,10.16.11.252,14.29,Monday
2023-01-30 23:00:00,10.16.11.101,13.05,Monday
2023-01-30 23:00:00,10.16.11.22,12.95,Monday
2023-01-30 23:00:00,10.16.11.75,15.54,Monday
2023-01-30 23:00:00,10.16.11.77,15.2,Monday
2023-01-30 23:00:00,10.16.11.78,16.97,Monday
2023-01-30 23:00:00,10.16.11.79,14.91,Monday
2023-01-30 23:00:00,10.16.11.80,15.45,Monday
2023-01-30 23:00:00,10.16.11.83,15.03,Monday
2023-01-30 23:00:00,10.16.11.84,15.2,Monday
2023-01-31 00:00:00,10.16.11.252,14.31,Tuesday
2023-01-31 00:00:00,10.16.11.101,13.25,Tuesday
2023-01-31 00:00:00,10.16.11.22,14.31,Tuesday
2023-01-31 00:00:00,10.16.11.75,15.47,Tuesday
2023-01-31 00:00:00,10.16.11.77,15.3,Tuesday
2023-01-31 00:00:00,10.16.11.78,17.47,Tuesday
2023-01-31 00:00:00,10.16.11.79,14.7,Tuesday
2023-01-31 00:00:00,10.16.11.80,15.11,Tuesday
2023-01-31 00:00:00,10.16.11.83,15.03,Tuesday
2023-01-31 00:00:00,10.16.11.84,15.04,Tuesday
2023-01-31 01:00:00,10.16.11.252,14.44,Tuesday
2023-01-31 01:00:00,10.16.11.101,13.18,Tuesday
2023-01-31 01:00:00,10.16.11.22,14.33,Tuesday
2023-01-31 01:00:00,10.16.11.75,15.49,Tuesday
2023-01-31 01:00:00,10.16.11.77,15.15,Tuesday
2023-01-31 01:00:00,10.16.11.78,18.08,Tuesday
2023-01-31 01:00:00,10.16.11.79,14.85,Tuesday
2023-01-31 01:00:00,10.16.11.80,15.37,Tuesday
2023-01-31 01:00:00,10.16.11.83,15.23,Tuesday
2023-01-31 01:00:00,10.16.11.84,15.59,Tuesday
2023-01-31 02:00:00,10.16.11.252,14.58,Tuesday
2023-01-31 02:00:00,10.16.11.101,13.67,Tuesday
2023-01-31 02:00:00,10.16.11.22,15.1,Tuesday
2023-01-31 02:00:00,10.16.11.75,15.59,Tuesday
2023-01-31 02:00:00,10.16.11.77,15.22,Tuesday
2023-01-31 02:00:00,10.16.11.78,17.3,Tuesday
2023-01-31 02:00:00,10.16.11.79,15.02,Tuesday
2023-01-31 02:00:00,10.16.11.80,15.22,Tuesday
2023-01-31 02:00:00,10.16.11.83,15.32,Tuesday
2023-01-31 02:00:00,10.16.11.84,15.47,Tuesday
2023-01-31 03:00:00,10.16.11.252,14.45,Tuesday
2023-01-31 03:00:00,10.16.11.101,13.36,Tuesday
2023-01-31 03:00:00,10.16.11.22,17.61,Tuesday
2023-01-31 03:00:00,10.16.11.75,15.52,Tuesday
2023-01-31 03:00:00,10.16.11.77,15.32,Tuesday
2023-01-31 03:00:00,10.16.11.78,17.17,Tuesday
2023-01-31 03:00:00,10.16.11.79,15.13,Tuesday
2023-01-31 03:00:00,10.16.11.80,15.26,Tuesday
2023-01-31 03:00:00,10.16.11.83,15.09,Tuesday
2023-01-31 03:00:00,10.16.11.84,14.81,Tuesday
2023-01-31 04:00:00,10.16.11.252,14.23,Tuesday
2023-01-31 04:00:00,10.16.11.101,13.13,Tuesday
2023-01-31 04:00:00,10.16.11.22,12.85,Tuesday
2023-01-31 04:00:00,10.16.11.75,15.25,Tuesday
2023-01-31 04:00:00,10.16.11.77,15.01,Tuesday
2023-01-31 04:00:00,10.16.11.78,17.02,Tuesday
2023-01-31 04:00:00,10.16.11.79,15.19,Tuesday
2023-01-31 04:00:00,10.16.11.80,15.43,Tuesday
2023-01-31 04:00:00,10.16.11.83,14.77,Tuesday
2023-01-31 04:00:00,10.16.11.84,15.28,Tuesday
2023-01-31 05:00:00,10.16.11.252,14.57,Tuesday
2023-01-31 05:00:00,10.16.11.101,13.26,Tuesday
2023-01-31 05:00:00,10.16.11.22,14.4,Tuesday
2023-01-31 05:00:00,10.16.11.75,15.31,Tuesday
2023-01-31 05:00:00,10.16.11.77,15.02,Tuesday
2023-01-31 05:00:00,10.16.11.78,16.97,Tuesday
2023-01-31 05:00:00,10.16.11.79,14.77,Tuesday
2023-01-31 05:00:00,10.16.11.80,15.3,Tuesday
2023-01-31 05:00:00,10.16.11.83,15.06,Tuesday
2023-01-31 05:00:00,10.16.11.84,15.16,Tuesday
2023-01-31 06:00:00,10.16.11.252,14.86,Tuesday
2023-01-31 06:00:00,10.16.11.101,13.47,Tuesday
2023-01-31 06:00:00,10.16.11.22,15.26,Tuesday
2023-01-31 06:00:00,10.16.11.75,15.48,Tuesday
2023-01-31 06:00:00,10.16.11.77,15.02,Tuesday
2023-01-31 06:00:00,10.16.11.78,17.09,Tuesday
2023-01-31 06:00:00,10.16.11.79,14.73,Tuesday
2023-01-31 06:00:00,10.16.11.80,15.22,Tuesday
2023-01-31 06:00:00,10.16.11.83,14.75,Tuesday
2023-01-31 06:00:00,10.16.11.84,15.15,Tuesday
2023-01-31 07:00:00,10.16.11.252,14.18,Tuesday
2023-01-31 07:00:00,10.16.11.101,13.45,Tuesday
2023-01-31 07:00:00,10.16.11.22,16.16,Tuesday
2023-01-31 07:00:00,10.16.11.75,15.43,Tuesday
2023-01-31 07:00:00,10.16.11.77,14.74,Tuesday
2023-01-31 07:00:00,10.16.11.78,17.55,Tuesday
2023-01-31 07:00:00,10.16.11.79,15.23,Tuesday
2023-01-31 07:00:00,10.16.11.80,15.68,Tuesday
2023-01-31 07:00:00,10.16.11.83,15.01,Tuesday
2023-01-31 07:00:00,10.16.11.84,15.06,Tuesday
2023-01-31 08:00:00,10.16.11.252,9.13,Tuesday
2023-01-31 08:00:00,10.16.11.101,13.26,Tuesday
2023-01-31 08:00:00,10.16.11.22,14.06,Tuesday
2023-01-31 08:00:00,10.16.11.75,13.5,Tuesday
2023-01-31 08:00:00,10.16.11.77,12.83,Tuesday
2023-01-31 08:00:00,10.16.11.78,17.15,Tuesday
2023-01-31 08:00:00,10.16.11.79,15.07,Tuesday
2023-01-31 08:00:00,10.16.11.80,15.25,Tuesday
2023-01-31 08:00:00,10.16.11.83,15.23,Tuesday
2023-01-31 08:00:00,10.16.11.84,15.26,Tuesday
2023-01-31 09:00:00,10.16.11.252,13.84,Tuesday
2023-01-31 09:00:00,10.16.11.101,13.37,Tuesday
2023-01-31 09:00:00,10.16.11.22,14.17,Tuesday
2023-01-31 09:00:00,10.16.11.75,14.58,Tuesday
2023-01-31 09:00:00,10.16.11.77,14.32,Tuesday
2023-01-31 09:00:00,10.16.11.78,17.22,Tuesday
2023-01-31 09:00:00,10.16.11.79,14.91,Tuesday
2023-01-31 09:00:00,10.16.11.80,15.12,Tuesday
2023-01-31 09:00:00,10.16.11.83,15.4,Tuesday
2023-01-31 09:00:00,10.16.11.84,15.09,Tuesday
2023-01-31 10:00:00,10.16.11.252,14.01,Tuesday
2023-01-31 10:00:00,10.16.11.101,13.42,Tuesday
2023-01-31 10:00:00,10.16.11.22,14.62,Tuesday
2023-01-31 10:00:00,10.16.11.75,14.4,Tuesday
2023-01-31 10:00:00,10.16.11.77,14.37,Tuesday
2023-01-31 10:00:00,10.16.11.78,17.05,Tuesday
2023-01-31 10:00:00,10.16.11.79,14.97,Tuesday
2023-01-31 10:00:00,10.16.11.80,15.43,Tuesday
2023-01-31 10:00:00,10.16.11.83,15.05,Tuesday
2023-01-31 10:00:00,10.16.11.84,15.47,Tuesday
2023-01-31 11:00:00,10.16.11.252,14.11,Tuesday
2023-01-31 11:00:00,10.16.11.101,13.3,Tuesday
2023-01-31 11:00:00,10.16.11.22,15.24,Tuesday
2023-01-31 11:00:00,10.16.11.75,14.82,Tuesday
2023-01-31 11:00:00,10.16.11.77,14.2,Tuesday
2023-01-31 11:00:00,10.16.11.78,17.31,Tuesday
2023-01-31 11:00:00,10.16.11.79,14.94,Tuesday
2023-01-31 11:00:00,10.16.11.80,15.49,Tuesday
2023-01-31 11:00:00,10.16.11.83,15.01,Tuesday
2023-01-31 11:00:00,10.16.11.84,15.3,Tuesday
2023-01-31 12:00:00,10.16.11.252,14.19,Tuesday
2023-01-31 12:00:00,10.16.11.101,13.41,Tuesday
2023-01-31 12:00:00,10.16.11.22,16.27,Tuesday
2023-01-31 12:00:00,10.16.11.75,14.75,Tuesday
2023-01-31 12:00:00,10.16.11.77,14.51,Tuesday
2023-01-31 12:00:00,10.16.11.78,17.28,Tuesday
2023-01-31 12:00:00,10.16.11.79,15.02,Tuesday
2023-01-31 12:00:00,10.16.11.80,15.3,Tuesday
2023-01-31 12:00:00,10.16.11.83,14.84,Tuesday
2023-01-31 12:00:00,10.16.11.84,15.15,Tuesday
2023-01-31 13:00:00,10.16.11.252,14.43,Tuesday
2023-01-31 13:00:00,10.16.11.101,13.49,Tuesday
2023-01-31 13:00:00,10.16.11.22,17.16,Tuesday
2023-01-31 13:00:00,10.16.11.75,14.84,Tuesday
2023-01-31 13:00:00,10.16.11.77,14.64,Tuesday
2023-01-31 13:00:00,10.16.11.78,17.44,Tuesday
2023-01-31 13:00:00,10.16.11.79,14.76,Tuesday
2023-01-31 13:00:00,10.16.11.80,15.28,Tuesday
2023-01-31 13:00:00,10.16.11.83,15.11,Tuesday
2023-01-31 13:00:00,10.16.11.84,15.46,Tuesday
2023-01-31 14:00:00,10.16.11.252,14.14,Tuesday
2023-01-31 14:00:00,10.16.11.101,13.47,Tuesday
2023-01-31 14:00:00,10.16.11.22,17.89,Tuesday
2023-01-31 14:00:00,10.16.11.75,15.06,Tuesday
2023-01-31 14:00:00,10.16.11.77,14.85,Tuesday
2023-01-31 14:00:00,10.16.11.78,17.44,Tuesday
2023-01-31 14:00:00,10.16.11.79,14.96,Tuesday
2023-01-31 14:00:00,10.16.11.80,15.53,Tuesday
2023-01-31 14:00:00,10.16.11.83,15.33,Tuesday
2023-01-31 14:00:00,10.16.11.84,14.96,Tuesday
2023-01-31 15:00:00,10.16.11.252,13.97,Tuesday
2023-01-31 15:00:00,10.16.11.101,13.26,Tuesday
2023-01-31 15:00:00,10.16.11.22,16.02,Tuesday
2023-01-31 15:00:00,10.16.11.75,15.02,Tuesday
2023-01-31 15:00:00,10.16.11.77,14.76,Tuesday
2023-01-31 15:00:00,10.16.11.78,17.48,Tuesday
2023-01-31 15:00:00,10.16.11.79,15.12,Tuesday
2023-01-31 15:00:00,10.16.11.80,15.33,Tuesday
2023-01-31 15:00:00,10.16.11.83,15.29,Tuesday
2023-01-31 15:00:00,10.16.11.84,15.84,Tuesday
2023-01-31 16:00:00,10.16.11.252,14.45,Tuesday
2023-01-31 16:00:00,10.16.11.101,13.37,Tuesday
2023-01-31 16:00:00,10.16.11.22,14.43,Tuesday
2023-01-31 16:00:00,10.16.11.75,14.95,Tuesday
2023-01-31 16:00:00,10.16.11.77,14.43,Tuesday
2023-01-31 16:00:00,10.16.11.78,17.46,Tuesday
2023-01-31 16:00:00,10.16.11.79,15.44,Tuesday
2023-01-31 16:00:00,10.16.11.80,15.27,Tuesday
2023-01-31 16:00:00,10.16.11.83,14.93,Tuesday
2023-01-31 16:00:00,10.16.11.84,15.21,Tuesday
2023-01-31 17:00:00,10.16.11.252,14.47,Tuesday
2023-01-31 17:00:00,10.16.11.101,13.62,Tuesday
2023-01-31 17:00:00,10.16.11.22,16.08,Tuesday
2023-01-31 17:00:00,10.16.11.75,14.5,Tuesday
2023-01-31 17:00:00,10.16.11.77,14.59,Tuesday
2023-01-31 17:00:00,10.16.11.78,17.21,Tuesday
2023-01-31 17:00:00,10.16.11.79,15.2,Tuesday
2023-01-31 17:00:00,10.16.11.80,15.4,Tuesday
2023-01-31 17:00:00,10.16.11.83,14.86,Tuesday
2023-01-31 17:00:00,10.16.11.84,15.31,Tuesday
2023-01-31 18:00:00,10.16.11.252,14.3,Tuesday
2023-01-31 18:00:00,10.16.11.101,13.4,Tuesday
2023-01-31 18:00:00,10.16.11.22,16.56,Tuesday
2023-01-31 18:00:00,10.16.11.75,14.62,Tuesday
2023-01-31 18:00:00,10.16.11.77,14.67,Tuesday
2023-01-31 18:00:00,10.16.11.78,17.21,Tuesday
2023-01-31 18:00:00,10.16.11.79,15.19,Tuesday
2023-01-31 18:00:00,10.16.11.80,15.27,Tuesday
2023-01-31 18:00:00,10.16.11.83,15.14,Tuesday
2023-01-31 18:00:00,10.16.11.84,15.09,Tuesday
2023-01-31 19:00:00,10.16.11.252,14.28,Tuesday
2023-01-31 19:00:00,10.16.11.101,13.52,Tuesday
2023-01-31 19:00:00,10.16.11.22,16.19,Tuesday
2023-01-31 19:00:00,10.16.11.75,14.88,Tuesday
2023-01-31 19:00:00,10.16.11.77,14.82,Tuesday
2023-01-31 19:00:00,10.16.11.78,17.33,Tuesday
2023-01-31 19:00:00,10.16.11.79,14.92,Tuesday
2023-01-31 19:00:00,10.16.11.80,15.44,Tuesday
2023-01-31 19:00:00,10.16.11.83,14.9,Tuesday
2023-01-31 19:00:00,10.16.11.84,15.59,Tuesday
2023-01-31 20:00:00,10.16.11.252,14.32,Tuesday
2023-01-31 20:00:00,10.16.11.101,13.46,Tuesday
2023-01-31 20:00:00,10.16.11.22,14.71,Tuesday
2023-01-31 20:00:00,10.16.11.75,14.43,Tuesday
2023-01-31 20:00:00,10.16.11.77,14.59,Tuesday
2023-01-31 20:00:00,10.16.11.78,17.13,Tuesday
2023-01-31 20:00:00,10.16.11.79,14.99,Tuesday
2023-01-31 20:00:00,10.16.11.80,14.99,Tuesday
2023-01-31 20:00:00,10.16.11.83,15.08,Tuesday
2023-01-31 20:00:00,10.16.11.84,15.03,Tuesday
2023-01-31 21:00:00,10.16.11.252,14.19,Tuesday
2023-01-31 21:00:00,10.16.11.101,13.59,Tuesday
2023-01-31 21:00:00,10.16.11.22,15.93,Tuesday
2023-01-31 21:00:00,10.16.11.75,14.74,Tuesday
2023-01-31 21:00:00,10.16.11.77,14.62,Tuesday
2023-01-31 21:00:00,10.16.11.78,17.47,Tuesday
2023-01-31 21:00:00,10.16.11.79,14.79,Tuesday
2023-01-31 21:00:00,10.16.11.80,15.29,Tuesday
2023-01-31 21:00:00,10.16.11.83,15.11,Tuesday
2023-01-31 21:00:00,10.16.11.84,14.95,Tuesday
2023-01-31 22:00:00,10.16.11.252,14.26,Tuesday
2023-01-31 22:00:00,10.16.11.101,13.43,Tuesday
2023-01-31 22:00:00,10.16.11.22,17.01,Tuesday
2023-01-31 22:00:00,10.16.11.75,14.98,Tuesday
2023-01-31 22:00:00,10.16.11.77,14.67,Tuesday
2023-01-31 22:00:00,10.16.11.78,17.28,Tuesday
2023-01-31 22:00:00,10.16.11.79,15.09,Tuesday
2023-01-31 22:00:00,10.16.11.80,15.25,Tuesday
2023-01-31 22:00:00,10.16.11.83,15.11,Tuesday
2023-01-31 22:00:00,10.16.11.84,15.65,Tuesday
2023-01-31 23:00:00,10.16.11.252,14.07,Tuesday
2023-01-31 23:00:00,10.16.11.101,13.31,Tuesday
2023-01-31 23:00:00,10.16.11.22,15.31,Tuesday
2023-01-31 23:00:00,10.16.11.75,14.53,Tuesday
2023-01-31 23:00:00,10.16.11.77,14.57,Tuesday
2023-01-31 23:00:00,10.16.11.78,17.13,Tuesday
2023-01-31 23:00:00,10.16.11.79,15.11,Tuesday
2023-01-31 23:00:00,10.16.11.80,15.43,Tuesday
2023-01-31 23:00:00,10.16.11.83,15.31,Tuesday
2023-01-31 23:00:00,10.16.11.84,15.24,Tuesday
2023-02-01 00:00:00,10.16.11.252,13.97,Wednesday
2023-02-01 00:00:00,10.16.11.101,13.33,Wednesday
2023-02-01 00:00:00,10.16.11.22,14.9,Wednesday
2023-02-01 00:00:00,10.16.11.75,15.3,Wednesday
2023-02-01 00:00:00,10.16.11.77,15.04,Wednesday
2023-02-01 00:00:00,10.16.11.78,17.06,Wednesday
2023-02-01 00:00:00,10.16.11.79,14.99,Wednesday
2023-02-01 00:00:00,10.16.11.80,15.15,Wednesday
2023-02-01 00:00:00,10.16.11.83,15.46,Wednesday
2023-02-01 00:00:00,10.16.11.84,15.32,Wednesday
2023-02-01 01:00:00,10.16.11.252,14.26,Wednesday
2023-02-01 01:00:00,10.16.11.101,13.42,Wednesday
2023-02-01 01:00:00,10.16.11.22,15.58,Wednesday
2023-02-01 01:00:00,10.16.11.75,14.94,Wednesday
2023-02-01 01:00:00,10.16.11.77,14.9,Wednesday
2023-02-01 01:00:00,10.16.11.78,17.78,Wednesday
2023-02-01 01:00:00,10.16.11.79,14.87,Wednesday
2023-02-01 01:00:00,10.16.11.80,15.5,Wednesday
2023-02-01 01:00:00,10.16.11.83,14.92,Wednesday
2023-02-01 01:00:00,10.16.11.84,15.16,Wednesday
2023-02-01 02:00:00,10.16.11.252,14.3,Wednesday
2023-02-01 02:00:00,10.16.11.101,13.63,Wednesday
2023-02-01 02:00:00,10.16.11.22,16.19,Wednesday
2023-02-01 02:00:00,10.16.11.75,15.14,Wednesday
2023-02-01 02:00:00,10.16.11.77,14.77,Wednesday
2023-02-01 02:00:00,10.16.11.78,17.02,Wednesday
2023-02-01 02:00:00,10.16.11.79,15.4,Wednesday
2023-02-01 02:00:00,10.16.11.80,15.26,Wednesday
2023-02-01 02:00:00,10.16.11.83,15.03,Wednesday
2023-02-01 02:00:00,10.16.11.84,15.5,Wednesday
2023-02-01 03:00:00,10.16.11.252,14.27,Wednesday
2023-02-01 03:00:00,10.16.11.101,13.5,Wednesday
2023-02-01 03:00:00,10.16.11.22,17.04,Wednesday
2023-02-01 03:00:00,10.16.11.75,15.04,Wednesday
2023-02-01 03:00:00,10.16.11.77,14.91,Wednesday
2023-02-01 03:00:00,10.16.11.78,17.17,Wednesday
2023-02-01 03:00:00,10.16.11.79,15.3,Wednesday
2023-02-01 03:00:00,10.16.11.80,15.11,Wednesday
2023-02-01 03:00:00,10.16.11.83,15.37,Wednesday
2023-02-01 03:00:00,10.16.11.84,15.36,Wednesday
2023-02-01 04:00:00,10.16.11.252,14.15,Wednesday
2023-02-01 04:00:00,10.16.11.101,13.95,Wednesday
2023-02-01 04:00:00,10.16.11.22,18.04,Wednesday
2023-02-01 04:00:00,10.16.11.75,15.02,Wednesday
2023-02-01 04:00:00,10.16.11.77,14.94,Wednesday
2023-02-01 04:00:00,10.16.11.78,17.17,Wednesday
2023-02-01 04:00:00,10.16.11.79,15.34,Wednesday
2023-02-01 04:00:00,10.16.11.80,15.36,Wednesday
2023-02-01 04:00:00,10.16.11.83,15.07,Wednesday
2023-02-01 04:00:00,10.16.11.84,15.17,Wednesday
2023-02-01 05:00:00,10.16.11.252,14.35,Wednesday
2023-02-01 05:00:00,10.16.11.101,13.55,Wednesday
2023-02-01 05:00:00,10.16.11.22,15.37,Wednesday
2023-02-01 05:00:00,10.16.11.75,15.2,Wednesday
2023-02-01 05:00:00,10.16.11.77,14.99,Wednesday
2023-02-01 05:00:00,10.16.11.78,17.42,Wednesday
2023-02-01 05:00:00,10.16.11.79,15.08,Wednesday
2023-02-01 05:00:00,10.16.11.80,15.39,Wednesday
2023-02-01 05:00:00,10.16.11.83,15.23,Wednesday
2023-02-01 05:00:00,10.16.11.84,15.28,Wednesday
2023-02-01 06:00:00,10.16.11.252,14.39,Wednesday
2023-02-01 06:00:00,10.16.11.101,13.4,Wednesday
2023-02-01 06:00:00,10.16.11.22,14.35,Wednesday
2023-02-01 06:00:00,10.16.11.75,15.09,Wednesday
2023-02-01 06:00:00,10.16.11.77,14.72,Wednesday
2023-02-01 06:00:00,10.16.11.78,16.93,Wednesday
2023-02-01 06:00:00,10.16.11.79,15.03,Wednesday
2023-02-01 06:00:00,10.16.11.80,15.61,Wednesday
2023-02-01 06:00:00,10.16.11.83,15.1,Wednesday
2023-02-01 06:00:00,10.16.11.84,15.28,Wednesday
2023-02-01 07:00:00,10.16.11.252,13.98,Wednesday
2023-02-01 07:00:00,10.16.11.101,13.36,Wednesday
2023-02-01 07:00:00,10.16.11.22,15.85,Wednesday
2023-02-01 07:00:00,10.16.11.75,15.16,Wednesday
2023-02-01 07:00:00,10.16.11.77,14.97,Wednesday
2023-02-01 07:00:00,10.16.11.78,17.64,Wednesday
2023-02-01 07:00:00,10.16.11.79,15.1,Wednesday
2023-02-01 07:00:00,10.16.11.80,15.28,Wednesday
2023-02-01 07:00:00,10.16.11.83,15.21,Wednesday
2023-02-01 07:00:00,10.16.11.84,15.35,Wednesday
2023-02-01 08:00:00,10.16.11.252,14.09,Wednesday
2023-02-01 08:00:00,10.16.11.101,13.59,Wednesday
2023-02-01 08:00:00,10.16.11.22,16.2,Wednesday
2023-02-01 08:00:00,10.16.11.75,15.12,Wednesday
2023-02-01 08:00:00,10.16.11.77,14.68,Wednesday
2023-02-01 08:00:00,10.16.11.78,17.09,Wednesday
2023-02-01 08:00:00,10.16.11.79,15.12,Wednesday
2023-02-01 08:00:00,10.16.11.80,15.11,Wednesday
2023-02-01 08:00:00,10.16.11.83,15.41,Wednesday
2023-02-01 08:00:00,10.16.11.84,15.24,Wednesday
2023-02-01 09:00:00,10.16.11.252,14.28,Wednesday
2023-02-01 09:00:00,10.16.11.101,13.43,Wednesday
2023-02-01 09:00:00,10.16.11.22,17.54,Wednesday
2023-02-01 09:00:00,10.16.11.75,15.11,Wednesday
2023-02-01 09:00:00,10.16.11.77,15.05,Wednesday
2023-02-01 09:00:00,10.16.11.78,17.46,Wednesday
2023-02-01 09:00:00,10.16.11.79,14.95,Wednesday
2023-02-01 09:00:00,10.16.11.80,15.46,Wednesday
2023-02-01 09:00:00,10.16.11.83,15.1,Wednesday
2023-02-01 09:00:00,10.16.11.84,15.42,Wednesday
2023-02-01 10:00:00,10.16.11.252,14.5,Wednesday
2023-02-01 10:00:00,10.16.11.101,13.3,Wednesday
2023-02-01 10:00:00,10.16.11.22,18.81,Wednesday
2023-02-01 10:00:00,10.16.11.75,15.5,Wednesday
2023-02-01 10:00:00,10.16.11.77,14.86,Wednesday
2023-02-01 10:00:00,10.16.11.78,16.57,Wednesday
2023-02-01 10:00:00,10.16.11.79,14.92,Wednesday
2023-02-01 10:00:00,10.16.11.80,15.15,Wednesday
2023-02-01 10:00:00,10.16.11.83,15.22,Wednesday
2023-02-01 10:00:00,10.16.11.84,15.09,Wednesday
2023-02-01 11:00:00,10.16.11.252,14.39,Wednesday
2023-02-01 11:00:00,10.16.11.101,13.66,Wednesday
2023-02-01 11:00:00,10.16.11.22,21.12,Wednesday
2023-02-01 11:00:00,10.16.11.75,15.13,Wednesday
2023-02-01 11:00:00,10.16.11.77,14.74,Wednesday
2023-02-01 11:00:00,10.16.11.78,17.53,Wednesday
2023-02-01 11:00:00,10.16.11.79,15.09,Wednesday
2023-02-01 11:00:00,10.16.11.80,15.46,Wednesday
2023-02-01 11:00:00,10.16.11.83,15.21,Wednesday
2023-02-01 11:00:00,10.16.11.84,15.42,Wednesday
2023-02-01 12:00:00,10.16.11.252,14.42,Wednesday
2023-02-01 12:00:00,10.16.11.101,13.66,Wednesday
2023-02-01 12:00:00,10.16.11.22,21.74,Wednesday
2023-02-01 12:00:00,10.16.11.75,14.85,Wednesday
2023-02-01 12:00:00,10.16.11.77,14.75,Wednesday
2023-02-01 12:00:00,10.16.11.78,17.26,Wednesday
2023-02-01 12:00:00,10.16.11.79,15.13,Wednesday
2023-02-01 12:00:00,10.16.11.80,15.57,Wednesday
2023-02-01 12:00:00,10.16.11.83,15.28,Wednesday
2023-02-01 12:00:00,10.16.11.84,14.82,Wednesday
2023-02-01 13:00:00,10.16.11.252,14.21,Wednesday
2023-02-01 13:00:00,10.16.11.101,13.52,Wednesday
2023-02-01 13:00:00,10.16.11.22,22.37,Wednesday
2023-02-01 13:00:00,10.16.11.75,15.13,Wednesday
2023-02-01 13:00:00,10.16.11.77,14.79,Wednesday
2023-02-01 13:00:00,10.16.11.78,17.24,Wednesday
2023-02-01 13:00:00,10.16.11.79,15.08,Wednesday
2023-02-01 13:00:00,10.16.11.80,15.45,Wednesday
2023-02-01 13:00:00,10.16.11.83,15.09,Wednesday
2023-02-01 13:00:00,10.16.11.84,15.05,Wednesday
2023-02-01 14:00:00,10.16.11.252,14.44,Wednesday
2023-02-01 14:00:00,10.16.11.101,13.44,Wednesday
2023-02-01 14:00:00,10.16.11.22,22.74,Wednesday
2023-02-01 14:00:00,10.16.11.75,15.04,Wednesday
2023-02-01 14:00:00,10.16.11.77,14.6,Wednesday
2023-02-01 14:00:00,10.16.11.78,17.53,Wednesday
2023-02-01 14:00:00,10.16.11.79,15.17,Wednesday
2023-02-01 14:00:00,10.16.11.80,15.29,Wednesday
2023-02-01 14:00:00,10.16.11.83,15.05,Wednesday
2023-02-01 14:00:00,10.16.11.84,15.04,Wednesday
2023-02-01 15:00:00,10.16.11.252,14.27,Wednesday
2023-02-01 15:00:00,10.16.11.101,13.45,Wednesday
2023-02-01 15:00:00,10.16.11.22,26.41,Wednesday
2023-02-01 15:00:00,10.16.11.75,15.43,Wednesday
2023-02-01 15:00:00,10.16.11.77,14.96,Wednesday
2023-02-01 15:00:00,10.16.11.78,17.44,Wednesday
2023-02-01 15:00:00,10.16.11.79,15.63,Wednesday
2023-02-01 15:00:00,10.16.11.80,15.54,Wednesday
2023-02-01 15:00:00,10.16.11.83,15.01,Wednesday
2023-02-01 15:00:00,10.16.11.84,15.04,Wednesday
2023-02-01 16:00:00,10.16.11.252,14.14,Wednesday
2023-02-01 16:00:00,10.16.11.101,13.74,Wednesday
2023-02-01 16:00:00,10.16.11.22,27.18,Wednesday
2023-02-01 16:00:00,10.16.11.75,15.07,Wednesday
2023-02-01 16:00:00,10.16.11.77,14.75,Wednesday
2023-02-01 16:00:00,10.16.11.78,17.09,Wednesday
2023-02-01 16:00:00,10.16.11.79,15.54,Wednesday
2023-02-01 16:00:00,10.16.11.80,15.34,Wednesday
2023-02-01 16:00:00,10.16.11.83,15.05,Wednesday
2023-02-01 16:00:00,10.16.11.84,15.24,Wednesday
2023-02-01 17:00:00,10.16.11.252,14.77,Wednesday
2023-02-01 17:00:00,10.16.11.101,13.76,Wednesday
2023-02-01 17:00:00,10.16.11.22,23.89,Wednesday
2023-02-01 17:00:00,10.16.11.75,15.08,Wednesday
2023-02-01 17:00:00,10.16.11.77,14.89,Wednesday
